customer_id,age,annual_income,total_purchases,first_purchase_date,product_category,product_category_diversity,loyalty_duration,customer_segment
617,46.64092191907339,82468.82270914216,4081.3501248879165,2019-09-09,Home Appliance,1,1898,3
618,55.88649935848038,56205.22374762039,5558.400622704629,2019-09-10,Mobile,1,1897,3
619,52.2151384760507,64341.060094861416,5231.2640622228555,2019-09-11,Mobile,1,1896,3
620,48.35826036418697,103711.14272991887,7318.502574937918,2019-09-12,Home Appliance,1,1895,2
621,33.142883168320324,77831.76026344411,9233.988623211686,2019-09-13,TV,1,1894,2
622,52.072025357039934,39043.05054206583,5810.2568476683755,2019-09-14,Mobile,1,1893,3
623,73.2303674471255,97980.72336438009,3935.176310362945,2019-09-15,Home Appliance,1,1892,3
624,65.18130069232467,58296.397861525154,1637.8575658593004,2019-09-16,TV,1,1891,3
625,68.89779939959095,121832.44440543864,8133.112763741166,2019-09-17,TV,1,1890,2
626,37.33176485353222,102001.20164286622,4476.540924230122,2019-09-18,Mobile,1,1889,1
627,30.15592769612129,63816.952608531225,4585.974405886186,2019-09-19,Electronics,1,1888,1
628,43.11319619850528,107025.40904337782,4756.510714958774,2019-09-20,Electronics,1,1887,1
629,45.835873684330416,76696.38776318508,5690.568170790083,2019-09-21,Mobile,1,1886,3
630,61.41287277706422,96319.34187805548,5766.027847283101,2019-09-22,TV,1,1885,3
631,19.61303055427771,87118.32043236187,4112.044387482699,2019-09-23,Mobile,1,1884,1
632,67.9432547919092,53841.08362522816,4455.855055414128,2019-09-24,Home Appliance,1,1883,3
633,42.629881521315156,58911.254192063454,3481.8003737091453,2019-09-25,Electronics,1,1882,3
634,38.5967839507887,100749.02043952903,3298.856522373237,2019-09-26,Home Appliance,1,1881,1
635,29.81843437109749,66630.61669733647,3291.0663002271253,2019-09-27,Mobile,1,1880,1
636,20.17714992201346,64908.788418950084,4431.661185603885,2019-09-28,Mobile,1,1879,1
637,57.34755875942872,51121.93551626618,2985.327968370075,2019-09-29,TV,1,1878,3
638,46.09976950782606,85589.97663983653,782.5394743114865,2019-09-30,TV,1,1877,3
639,25.650586503884192,126563.12298107863,3902.88617096399,2019-10-01,TV,1,1876,1
640,25.573818419045757,48311.67714364317,2471.442211353042,2019-10-02,Home Appliance,1,1875,1
641,39.96322951064808,75605.48641681895,4907.028503541307,2019-10-03,TV,1,1874,3
642,70.0353228793409,110305.51388538574,3475.2600463733593,2019-10-04,Mobile,1,1873,3
643,41.10612972954593,73008.96521885712,5722.439795922645,2019-10-05,TV,1,1872,3
644,22.45285570322841,86309.29490624335,2590.7696737568126,2019-10-06,Electronics,1,1871,1
645,41.313854038710836,48440.16179632801,1813.0781016000858,2019-10-07,TV,1,1870,3
646,40.90914645378494,85707.67743019122,4461.032261444116,2019-10-08,Home Appliance,1,1869,1
647,4.546700355876425,70321.39337488628,3824.517578782997,2019-10-09,Electronics,1,1868,1
648,44.18557700223282,99643.24989199657,2360.4392997276814,2019-10-10,Electronics,1,1867,1
649,41.53598204686983,104684.65128911877,6551.830777362553,2019-10-11,Electronics,1,1866,2
650,55.44309547220128,139739.09105046536,2819.184342469376,2019-10-12,Home Appliance,1,1865,1
651,72.73434142418017,89490.82933033939,3222.6367190567344,2019-10-13,Mobile,1,1864,3
652,61.89847544321636,83144.90791455416,7106.566628232325,2019-10-14,TV,1,1863,2
653,40.96666964167754,79859.6075394334,5871.525158696737,2019-10-15,Electronics,1,1862,3
654,28.402111368874944,66170.8426797328,2665.4474635957986,2019-10-16,Electronics,1,1861,1
655,83.60039704874791,83462.09608654228,3987.9335429427106,2019-10-17,Electronics,1,1860,3
656,45.888276510217324,67614.96474652426,2529.3530303531234,2019-10-18,Mobile,1,1859,3
657,45.20893937869419,79211.52440674035,6875.744022002576,2019-10-19,Mobile,1,1858,2
658,44.638123693349954,107939.938390199,6873.663675730992,2019-10-20,Home Appliance,1,1857,2
659,47.971271411517826,49836.43586800897,9839.94110860574,2019-10-21,Mobile,1,1856,2
660,42.834593821140864,103496.96402822614,11534.55805823671,2019-10-22,TV,1,1855,2
661,36.39506989679646,107927.87668349664,3455.5289231382308,2019-10-23,Home Appliance,1,1854,1
662,36.79711588139412,72048.28682522303,6381.827001111217,2019-10-24,Home Appliance,1,1853,2
663,44.50870094676002,21953.627524785137,1666.186851080593,2019-10-25,TV,1,1852,3
664,36.84862843299352,59804.45032263919,5078.230402956106,2019-10-26,TV,1,1851,3
665,34.30731325984253,107424.86366402774,5647.387329406321,2019-10-27,TV,1,1850,1
666,46.596453415378456,74428.29844252794,2896.922995845047,2019-10-28,Home Appliance,1,1849,3
667,41.17534173868717,50017.44419262723,3351.644428186298,2019-10-29,Home Appliance,1,1848,3
668,67.55989482874033,62380.626969294564,6894.504316182273,2019-10-30,Home Appliance,1,1847,3
669,5.235452874104823,96015.50066261383,5710.867978436052,2019-10-31,TV,1,1846,1
670,61.37260277883693,88668.33920503448,9274.28161902049,2019-11-01,TV,1,1845,2
671,63.69127788746444,69026.69752075765,8791.251793037489,2019-11-02,Electronics,1,1844,2
672,13.89914651387776,65829.3897046328,1924.8038323636429,2019-11-03,Mobile,1,1843,1
673,39.85968608879477,65206.04627390445,3622.9380623756524,2019-11-04,Electronics,1,1842,3
674,39.428387010063126,51939.745387537434,2745.8466639525477,2019-11-05,TV,1,1841,3
675,23.887324579232683,115384.39223673605,6501.761507389786,2019-11-06,Home Appliance,1,1840,1
676,33.33274968613687,66941.9882697165,5306.8688426391145,2019-11-07,TV,1,1839,1
677,28.341362318012568,105428.96302063741,2841.385635687058,2019-11-08,Mobile,1,1838,1
678,71.28405665135435,113032.90129806128,3065.8992079979353,2019-11-09,Electronics,1,1837,3
679,59.035175897211914,99957.77245369901,7920.1231873753695,2019-11-10,Electronics,1,1836,2
680,64.07332642491238,64209.492182048794,3820.84364299357,2019-11-11,Home Appliance,1,1835,3
681,55.82508096064853,85093.25225841523,1515.8503376176889,2019-11-12,Electronics,1,1834,3
682,28.06422343174156,74395.1098402271,2714.5493093403275,2019-11-13,Electronics,1,1833,1
683,37.132196005803394,52407.453481746794,10133.374142211955,2019-11-14,TV,1,1832,2
684,52.34061841841877,83108.98204304007,7198.839389718254,2019-11-15,Electronics,1,1831,2
685,26.668082866620818,45524.00522100493,2446.7843514301703,2019-11-16,Electronics,1,1830,1
686,55.69497645258582,104691.98471153909,5077.167595959634,2019-11-17,Electronics,1,1829,3
687,41.39511902762798,63384.56756754017,7000.170003792549,2019-11-18,Home Appliance,1,1828,2
688,39.377687886756036,80028.99139682099,1910.5041991242167,2019-11-19,Home Appliance,1,1827,3
689,55.664399523052374,82082.19678865356,7347.76341597746,2019-11-20,TV,1,1826,2
690,51.6639496722906,68527.37565739806,5686.389925891964,2019-11-21,Electronics,1,1825,3
691,39.585507512713804,89667.34503688187,3255.2844255813443,2019-11-22,Home Appliance,1,1824,1
692,62.38994705046372,63127.40858443689,6094.896463514153,2019-11-23,Home Appliance,1,1823,3
693,28.78405008600154,96782.4324364311,5340.84982961206,2019-11-24,TV,1,1822,1
694,54.239034104163956,41350.507993831285,5506.7161866806455,2019-11-25,Mobile,1,1821,3
695,53.89651886952576,78159.4894886603,4993.94221611469,2019-11-26,Electronics,1,1820,3
696,40.35680341029015,123473.22497645712,3010.375678536681,2019-11-27,Home Appliance,1,1819,1
697,49.89199533363177,49991.71688486063,3290.9860300189443,2019-11-28,TV,1,1818,3
698,26.233296354220457,58056.37573687871,4170.956739015371,2019-11-29,TV,1,1817,1
699,58.860405288103514,87847.69624147288,4766.751045479461,2019-11-30,TV,1,1816,3
700,42.22646795335516,79489.54454848995,6256.775908089051,2019-12-01,Home Appliance,1,1815,2
701,37.15915469221441,83765.75248183898,10241.700701276308,2019-12-02,Electronics,1,1814,2
702,60.73513838755334,87229.67825369159,5184.715301502624,2019-12-03,Mobile,1,1813,3
703,34.43484464185861,90868.03671404425,6207.192447358362,2019-12-04,Electronics,1,1812,1
704,23.873080554546604,102742.49604890558,6841.424157483001,2019-12-05,TV,1,1811,1
705,21.650562397141442,85245.46642321281,6404.272090573987,2019-12-06,TV,1,1810,1
706,54.0901492701846,68968.55863453644,2953.952209044056,2019-12-07,Mobile,1,1809,3
707,25.793559712555755,91814.34253006829,8249.861113190138,2019-12-08,Electronics,1,1808,2
708,71.32191272976547,122497.04837238039,7678.513160772256,2019-12-09,TV,1,1807,2
709,13.771058881744167,71684.15634043566,4962.83363483054,2019-12-10,TV,1,1806,1
710,70.44684552435058,50636.767383233964,3041.716029731654,2019-12-11,Electronics,1,1805,3
711,48.16526200803928,102677.01673217432,4731.843170699729,2019-12-12,TV,1,1804,3
712,43.549303321944116,71990.47090116005,2040.9335256996376,2019-12-13,Electronics,1,1803,3
713,36.826213697865754,20683.261349649096,8726.10884393387,2019-12-14,TV,1,1802,2
714,50.987041715281066,96185.54192876053,3437.715479263437,2019-12-15,Electronics,1,1801,3
715,44.435479463627274,61616.79535115193,4071.6773275952496,2019-12-16,Mobile,1,1800,3
716,61.54952823024782,72736.66794239599,8450.726720083352,2019-12-17,TV,1,1799,2
717,46.7134147299306,83299.50826422537,8004.474213270106,2019-12-18,Mobile,1,1798,2
718,47.25452642192816,79762.49199447666,5435.6296442857965,2019-12-19,TV,1,1797,3
719,39.54581681679216,92736.29542847599,9305.625948779516,2019-12-20,TV,1,1796,2
720,44.14581564418399,64112.84073575392,2907.6408275679364,2019-12-21,Home Appliance,1,1795,3
721,49.61702653338089,87827.64495440207,5436.895776753924,2019-12-22,Electronics,1,1794,3
722,19.347474110150618,68511.33306040207,2919.6045027428418,2019-12-23,Mobile,1,1793,1
723,24.777218668414307,93470.26202218758,7471.519506006715,2019-12-24,Mobile,1,1792,2
724,56.148961410340725,90384.18710032634,7355.491861682272,2019-12-25,Mobile,1,1791,2
725,47.562981571919124,51614.03244888512,9598.854847043405,2019-12-26,Electronics,1,1790,2
726,42.24024995470981,102149.5529043758,4665.989089175939,2019-12-27,Home Appliance,1,1789,1
727,45.2765089959809,61600.9138721488,10779.208339885958,2019-12-28,Mobile,1,1788,2
728,50.21372558042506,95201.44495702862,2799.866004657468,2019-12-29,Electronics,1,1787,3
729,36.90360479535958,84182.18283503351,4551.184775872246,2019-12-30,TV,1,1786,1
730,33.32542911896531,120954.59191987806,2850.0378874078438,2019-12-31,Mobile,1,1785,1
731,47.93767882646522,69413.3504407037,5103.310911756914,2020-01-01,Mobile,1,1784,3
732,30.32440833577452,66267.08009704507,2973.433606330022,2020-01-02,Home Appliance,1,1783,1
733,51.12379133571708,74514.50985280669,7480.557916328307,2020-01-03,Mobile,1,1782,2
734,19.461245936432395,67420.50542914312,5770.247169714353,2020-01-04,Mobile,1,1781,1
735,60.437334559884654,94998.54754855126,2682.5951835003957,2020-01-05,TV,1,1780,3
736,52.08896223619564,34592.234789085305,6712.178060317459,2020-01-06,Electronics,1,1779,3
737,48.840446014708135,48657.93952134115,9012.536439170459,2020-01-07,Electronics,1,1778,2
738,59.74036475918271,48304.92696052017,6019.898452075269,2020-01-08,Home Appliance,1,1777,3
739,69.98211666693865,98757.6897993394,2294.2909991300608,2020-01-09,TV,1,1776,3
740,60.21555097527195,117765.33431454813,4352.196783068674,2020-01-10,Electronics,1,1775,3
741,17.386886530025322,72388.76953656321,6364.1891410998805,2020-01-11,TV,1,1774,1
742,25.806345498964475,70779.45692024974,4161.801548941371,2020-01-12,Electronics,1,1773,1
743,35.62772133456482,76751.30407782954,2782.063170685114,2020-01-13,TV,1,1772,3
744,45.3913657531625,104046.95756520476,7859.976327972947,2020-01-14,Home Appliance,1,1771,2
745,52.76488530703685,51816.17164523565,4078.889496479036,2020-01-15,Mobile,1,1770,3
746,34.11384280269802,80959.22456836962,9015.026142246848,2020-01-16,Home Appliance,1,1769,2
747,47.80150146715617,99379.94074456074,3632.164148918253,2020-01-17,Electronics,1,1768,3
748,33.66925601470016,87527.35424849614,3968.281602858842,2020-01-18,Home Appliance,1,1767,1
749,35.82723295512078,79739.54041496858,3497.8348751654535,2020-01-19,Mobile,1,1766,1
750,23.900083547276665,100026.15231417853,4317.928609888184,2020-01-20,Home Appliance,1,1765,1
751,31.151501308336435,7419.192675019076,5728.044539667753,2020-01-21,Electronics,1,1764,3
752,24.724730915754996,91946.88298827269,2854.0553573230395,2020-01-22,Electronics,1,1763,1
753,30.36190120534001,58648.1079218144,2592.273338553724,2020-01-23,Home Appliance,1,1762,3
754,60.80462694911759,29234.177578588577,1888.264673520018,2020-01-24,Mobile,1,1761,3
755,30.759016667520854,87780.06498812452,1765.1251718255958,2020-01-25,Home Appliance,1,1760,1
756,84.48573097256086,109341.46362907394,2308.2826585761063,2020-01-26,Mobile,1,1759,3
757,52.39976851321334,71563.7871343077,3620.326471539484,2020-01-27,TV,1,1758,3
758,47.77254185542311,98821.86368007347,5061.278768551699,2020-01-28,Mobile,1,1757,3
759,32.1246332972818,115306.95644971613,5586.368355086766,2020-01-29,TV,1,1756,1
760,55.50464819113487,107872.8613396012,4955.564457171452,2020-01-30,Home Appliance,1,1755,3
761,36.36543260643339,115999.11323428483,8555.127141120278,2020-01-31,Mobile,1,1754,2
762,46.83014721968042,93553.18727679731,9760.503524738504,2020-02-01,TV,1,1753,2
763,83.40126807403192,76885.84097253982,4087.9295859280064,2020-02-02,TV,1,1752,3
764,43.559101504130254,34950.85470257079,2877.7531830207286,2020-02-03,TV,1,1751,3
765,62.23909989428513,68848.43779675128,11080.207993439335,2020-02-04,Electronics,1,1750,2
766,34.45235362311169,53918.83511709521,7739.945946217322,2020-02-05,Home Appliance,1,1749,2
767,44.47517264254557,129273.56793744535,7486.545486912348,2020-02-06,TV,1,1748,2
768,71.56200953453265,70602.85468919159,3551.338084180186,2020-02-07,Mobile,1,1747,3
769,35.59549413318349,78080.12016961214,6786.45312510183,2020-02-08,TV,1,1746,2
770,72.18672836995393,88787.13440101169,4973.563497681425,2020-02-09,Electronics,1,1745,3
771,55.616279031832136,76090.06115931134,4508.684072440614,2020-02-10,Home Appliance,1,1744,3
772,36.56299836158598,117376.27601076882,4505.111280162548,2020-02-11,Electronics,1,1743,1
773,54.48611608583281,59433.7659566387,5846.286864268791,2020-02-12,Electronics,1,1742,3
774,59.58831674440095,79865.18638093107,8679.284223934797,2020-02-13,Electronics,1,1741,2
775,54.327149433257944,56438.235357548794,11494.315743041676,2020-02-14,Mobile,1,1740,2
776,21.446629201643155,41999.43721948235,3846.446956159619,2020-02-15,Home Appliance,1,1739,1
777,34.09294236262697,59705.77272736786,5101.821244784637,2020-02-16,Home Appliance,1,1738,3
778,41.287220466727426,74074.0800737897,4456.376860746422,2020-02-17,Mobile,1,1737,3
779,43.88349856349931,64267.4443870685,5673.260083772891,2020-02-18,Home Appliance,1,1736,3
780,54.31008146326017,57689.475503153604,4202.375531937771,2020-02-19,Electronics,1,1735,3
781,47.66551501399881,39842.06340820415,10631.970190959533,2020-02-20,Home Appliance,1,1734,2
782,24.969834619348482,72922.36068428263,3355.216566454676,2020-02-21,Mobile,1,1733,1
783,50.70296776508945,37381.99064922494,3848.9569847079233,2020-02-22,Electronics,1,1732,3
784,54.15878617925735,94001.39909224007,3576.303177599465,2020-02-23,Mobile,1,1731,3
785,53.396856718965594,77060.99382336259,4356.206454102544,2020-02-24,TV,1,1730,3
786,61.21171088331933,38561.21251337673,2394.2071084830327,2020-02-25,Electronics,1,1729,3
787,57.50883231823356,67269.77307375341,3608.868376198646,2020-02-26,Electronics,1,1728,3
788,51.88770118842655,56196.08986023542,5648.365703096406,2020-02-27,Home Appliance,1,1727,3
789,43.94751432812029,82979.3627604795,5629.647054296245,2020-02-28,Electronics,1,1726,3
790,20.08558599726013,108511.26115057862,5233.817637976152,2020-02-29,Mobile,1,1725,1
791,51.44427328698879,28120.688258856382,8342.077254129515,2020-03-01,Home Appliance,1,1724,2
792,48.115315307446664,77875.65197868543,5748.815634121247,2020-03-02,TV,1,1723,3
793,49.0736825579306,70996.68011083399,8220.784482953231,2020-03-03,Mobile,1,1722,2
794,25.84877136269536,91783.50191126164,11498.196904512723,2020-03-04,TV,1,1721,2
795,28.784151893876064,80329.91570594223,6862.716066378384,2020-03-05,TV,1,1720,2
796,60.797292799993556,56200.766706529525,2400.1897114467192,2020-03-06,TV,1,1719,3
797,44.406672692150174,67023.65160833455,5327.995165341188,2020-03-07,Electronics,1,1718,3
798,55.22251046058936,55099.35357991277,4977.897523267182,2020-03-08,Mobile,1,1717,3
799,45.42477564195692,101900.17846496496,9008.476505676561,2020-03-09,Mobile,1,1716,2
800,45.446342092436176,75532.79121679855,4429.901036358869,2020-03-10,Electronics,1,1715,3
801,59.074257089639964,122529.76714382519,3134.7880172974965,2020-03-11,Home Appliance,1,1714,3
802,37.25932907673939,73483.47965463449,3709.0143968157367,2020-03-12,TV,1,1713,3
803,46.44181165411475,57289.83082723843,2446.485592712211,2020-03-13,Mobile,1,1712,3
804,38.06587066942436,37157.14018467932,767.8775976752025,2020-03-14,Electronics,1,1711,3
805,38.482556588515266,29921.508093601376,10654.839245037128,2020-03-15,TV,1,1710,2
806,40.36241814797041,35396.601424862754,4707.438626999139,2020-03-16,Home Appliance,1,1709,3
807,48.33200657450569,81678.16627528709,2565.6192924842117,2020-03-17,Home Appliance,1,1708,3
808,37.818770675047844,87718.12558074834,9371.937089204655,2020-03-18,TV,1,1707,2
809,63.83634188360281,35470.232449196665,10082.27373554271,2020-03-19,Home Appliance,1,1706,2
810,31.58089046670744,97375.95785190289,5055.663543637231,2020-03-20,Mobile,1,1705,1
811,42.196925337579614,62923.47370791401,2333.6707888681576,2020-03-21,Mobile,1,1704,3
812,38.40403412588738,78669.82529963873,3751.9924077522937,2020-03-22,Mobile,1,1703,3
813,66.704668265306,115305.5157063856,4210.0787946859755,2020-03-23,Home Appliance,1,1702,3
814,47.94832164767362,97420.98289663829,4780.470672172415,2020-03-24,Mobile,1,1701,3
815,60.477668092029525,68286.7338023542,2730.004157273219,2020-03-25,Electronics,1,1700,3
816,22.71659440444542,52720.19436461781,7113.726323795216,2020-03-26,Mobile,1,1699,2
817,49.00575398803888,21204.614966767374,1435.8032697790045,2020-03-27,Mobile,1,1698,3
818,58.34446193435156,57021.16701893949,7628.616964662027,2020-03-28,Home Appliance,1,1697,2
819,46.23425983913136,69721.74402930764,8347.861150660594,2020-03-29,Mobile,1,1696,2
820,60.98220562598027,50320.511821220396,3928.853076338432,2020-03-30,TV,1,1695,3
821,37.24067324849442,71718.57582269238,4529.381700113399,2020-03-31,Electronics,1,1694,3
822,66.1402116027837,76921.29707396921,8814.194202671559,2020-04-01,Home Appliance,1,1693,2
823,79.48347185428875,69378.60045479804,6255.48983582325,2020-04-02,Electronics,1,1692,3
824,39.55742159340512,58749.93547941351,3995.27571837827,2020-04-03,TV,1,1691,3
825,38.31746217898842,79216.36679916819,4220.56850432661,2020-04-04,Home Appliance,1,1690,3
826,66.80076715676552,86048.51623923522,5861.1370412107735,2020-04-05,Home Appliance,1,1689,3
827,68.69358218596068,47740.02306392885,10219.596058027593,2020-04-06,Mobile,1,1688,2
828,37.15709959270097,110273.30949365675,4282.092463269295,2020-04-07,Electronics,1,1687,1
829,38.69719774356214,72535.29669289346,3937.7919396746315,2020-04-08,TV,1,1686,3
830,40.773230867092394,75471.2405736212,4765.04216700519,2020-04-09,TV,1,1685,3
831,24.833242334485846,92705.36058141393,4778.142818039079,2020-04-10,Home Appliance,1,1684,1
832,31.220220802737025,80830.40328158754,5399.719793847492,2020-04-11,Mobile,1,1683,1
833,29.937888498718983,98828.41584783113,4536.1196281636285,2020-04-12,Home Appliance,1,1682,1
834,33.483036523438074,82178.1041300456,7831.93893805509,2020-04-13,Home Appliance,1,1681,2
835,44.47972668919828,59689.065633989056,3017.3072320356555,2020-04-14,Home Appliance,1,1680,3
836,48.51322098804781,84037.58813015254,5670.294689397272,2020-04-15,Home Appliance,1,1679,3
837,68.25750739221115,46406.84481698346,5770.901547177973,2020-04-16,TV,1,1678,3
838,30.024689388918134,77713.99264441308,3150.404622531695,2020-04-17,TV,1,1677,1
839,59.764835977148756,74169.25023388848,5644.809603313059,2020-04-18,Home Appliance,1,1676,3
840,41.790167336617365,69797.07856818651,5839.148949365315,2020-04-19,Home Appliance,1,1675,3
841,44.25804435521351,71786.56221402674,1086.988855447328,2020-04-20,Mobile,1,1674,3
842,55.122292382499054,27953.77386255902,2875.9896927537943,2020-04-21,Home Appliance,1,1673,3
843,28.159169676565522,61281.87730647596,9144.931936854799,2020-04-22,TV,1,1672,2
844,50.736146192760756,77321.12252852786,3519.321189635709,2020-04-23,Electronics,1,1671,3
845,47.49678312319584,78996.409799935,2562.394052366832,2020-04-24,TV,1,1670,3
846,52.38676896012224,49308.12147685105,1722.772238639989,2020-04-25,Mobile,1,1669,3
847,49.33752965861727,106642.69602161752,2744.0735581956183,2020-04-26,TV,1,1668,3
848,81.82950209866341,53345.62879463748,4446.7767202420755,2020-04-27,Electronics,1,1667,3
849,35.43390023623026,99236.43001316843,2469.1435824231926,2020-04-28,Home Appliance,1,1666,1
850,37.035045674972736,85679.85904679212,6292.382002940855,2020-04-29,Electronics,1,1665,2
851,35.65289210362853,58844.31725390493,3122.483434237329,2020-04-30,Home Appliance,1,1664,3
852,36.66784321259618,119382.7723152378,5418.495614161645,2020-05-01,Home Appliance,1,1663,1
853,35.439193090402235,45159.079206088,8555.366236963138,2020-05-02,TV,1,1662,2
854,62.83524796661328,97978.85434025004,8316.535184823357,2020-05-03,TV,1,1661,2
855,66.30756371984782,100014.55795107446,5376.319713506399,2020-05-04,TV,1,1660,3
856,36.438805593757856,58234.494773083876,2653.7010266034144,2020-05-05,Mobile,1,1659,3
857,32.51466640343657,109811.63250160823,4589.701607036173,2020-05-06,TV,1,1658,1
858,52.07123334579606,68748.83713502617,5456.429639078617,2020-05-07,Mobile,1,1657,3
859,36.716654335785435,82217.34073199643,12466.507681125535,2020-05-08,TV,1,1656,2
860,54.493977266332664,81508.04596928052,1713.4558835533173,2020-05-09,Home Appliance,1,1655,3
861,48.0438453127695,71642.2814632363,4597.279345973182,2020-05-10,Mobile,1,1654,3
862,22.263838275041522,95270.20682899456,6191.668498867967,2020-05-11,Electronics,1,1653,1
863,68.21257801995093,94837.21801380532,4937.627349875999,2020-05-12,Mobile,1,1652,3
864,71.93816509643283,31286.70066904548,5187.823004529242,2020-05-13,Mobile,1,1651,3
865,35.80816964273421,107608.50607195382,3215.336436365876,2020-05-14,Electronics,1,1650,1
866,39.18447660096024,33437.70029910814,7058.276705448626,2020-05-15,Mobile,1,1649,3
867,49.287980860873574,100813.65510854142,4779.159114430039,2020-05-16,Home Appliance,1,1648,3
868,50.01685184980538,103167.62842068958,5179.222382637081,2020-05-17,TV,1,1647,3
869,54.878164090092454,47725.839244620045,7393.436994769237,2020-05-18,Electronics,1,1646,3
870,75.15306808149525,64729.64280113538,4053.0788654117896,2020-05-19,TV,1,1645,3
871,42.34579158758926,47357.38328785161,8113.361051467768,2020-05-20,Home Appliance,1,1644,2
872,33.02554133192319,69626.97424278162,2425.5819749245984,2020-05-21,Electronics,1,1643,3
873,24.31021157978209,67299.14289535648,5314.415163449604,2020-05-22,TV,1,1642,1
874,34.036049400871214,94491.5133067335,3117.5723936295726,2020-05-23,TV,1,1641,1
875,44.503095406893046,107757.71865299021,2721.506068744421,2020-05-24,Home Appliance,1,1640,3
876,71.91836795276681,109892.09526974891,10165.823843565637,2020-05-25,TV,1,1639,2
877,37.235830514457426,60945.79933554245,2492.047699542601,2020-05-26,Home Appliance,1,1638,3
878,48.35681927458348,69769.45315638681,4822.290926959128,2020-05-27,Mobile,1,1637,3
879,44.753656558908716,32914.045194476246,2392.9858573897345,2020-05-28,Home Appliance,1,1636,3
880,62.82589910172126,54853.24833759528,7889.319507077837,2020-05-29,Mobile,1,1635,2
881,82.90398638810433,99121.29082743643,3861.978853771287,2020-05-30,Electronics,1,1634,3
882,37.03696840619519,115389.5705887058,7376.015788743159,2020-05-31,TV,1,1633,2
883,37.658408362226666,44141.278203001944,6097.151071431976,2020-06-01,Home Appliance,1,1632,3
884,60.66241315603608,60188.39352117764,11621.60491828999,2020-06-02,Home Appliance,1,1631,2
885,55.22837234439467,74339.85607602683,2144.7696024201564,2020-06-03,TV,1,1630,3
886,72.7006098860405,82004.02897049017,2863.9384713111085,2020-06-04,TV,1,1629,3
887,53.75892277988946,54759.912001958844,7197.943525952893,2020-06-05,Electronics,1,1628,3
888,39.610618638194104,85601.52611160224,5431.13845695585,2020-06-06,Electronics,1,1627,3
889,53.85982246038464,63154.0163232271,4192.308455090155,2020-06-07,Home Appliance,1,1626,3
890,61.63055370874362,74638.69322804302,10643.007560020069,2020-06-08,Electronics,1,1625,2
891,57.30723271796046,88657.10620009249,4668.141879621835,2020-06-09,Mobile,1,1624,3
892,52.609110466609465,75160.55674527344,3176.5837906012157,2020-06-10,Electronics,1,1623,3
893,61.00012034383731,64090.35273683578,7415.968197137553,2020-06-11,Electronics,1,1622,3
894,62.53943385668509,72259.75490185423,4740.560906324854,2020-06-12,Home Appliance,1,1621,3
895,65.7323848655629,72790.92601986662,4911.41728799395,2020-06-13,Mobile,1,1620,3
896,54.73064831384464,65749.7242529468,6329.124979064089,2020-06-14,Electronics,1,1619,3
897,42.493228795247184,68530.09843332245,6440.36013434256,2020-06-15,Mobile,1,1618,3
898,47.20070529649984,114966.17926261792,2844.598468570226,2020-06-16,Mobile,1,1617,3
899,63.09763449762535,89022.98619853097,4079.342835799996,2020-06-17,Mobile,1,1616,3
900,32.74596493519146,67612.992049271,2284.8369882745537,2020-06-18,TV,1,1615,3
901,50.53009963309352,92423.8601127684,5467.873853013113,2020-06-19,TV,1,1614,3
902,39.09991781508959,66654.51275609975,10084.00069835536,2020-06-20,TV,1,1613,2
903,45.431172344022265,104328.11593966604,2903.8826295027407,2020-06-21,TV,1,1612,3
904,64.17677793910948,84241.05480495235,2064.2868957204537,2020-06-22,Home Appliance,1,1611,3
905,47.86648602029855,72317.44639989428,3428.8757194700333,2020-06-23,Electronics,1,1610,3
906,45.69654822234223,86192.92314525694,4175.248575155019,2020-06-24,TV,1,1609,3
907,24.60215788530121,35728.096198287516,6465.96171574885,2020-06-25,Home Appliance,1,1608,3
908,56.193803490408314,46830.81327725487,3971.7447998683715,2020-06-26,Electronics,1,1607,3
909,54.68226271711613,45151.874840023615,5512.607320023698,2020-06-27,TV,1,1606,3
910,77.4488208495819,78573.57736909267,3673.3807189376857,2020-06-28,Electronics,1,1605,3
911,40.38332647570499,118312.87498712729,4283.2787515292175,2020-06-29,TV,1,1604,1
912,48.287254914959085,130782.50365481581,3124.800090264676,2020-06-30,Home Appliance,1,1603,3
913,48.74075525566133,90951.27753601893,2650.0459559706674,2020-07-01,Mobile,1,1602,3
914,68.66179919645211,87521.11187361143,6570.390685963469,2020-07-02,Mobile,1,1601,3
915,43.57056701419572,29973.556646181525,3795.911545215856,2020-07-03,Electronics,1,1600,3
916,49.185322886555085,61433.15500664945,5694.937670577404,2020-07-04,Home Appliance,1,1599,3
917,54.11844764574809,55305.40620229403,3100.635541904382,2020-07-05,Mobile,1,1598,3
918,47.79913684734537,59478.8100437221,4682.191110685234,2020-07-06,TV,1,1597,3
919,38.30349578174208,70796.40453538026,1454.758809781824,2020-07-07,Mobile,1,1596,3
920,47.911349893474615,63197.73555757182,3931.3022073063435,2020-07-08,Electronics,1,1595,3
921,61.104476247896585,25517.504740605305,3263.9220686991075,2020-07-09,Electronics,1,1594,3
922,29.602270508834096,93697.75640293835,7746.566254332336,2020-07-10,Home Appliance,1,1593,2
923,46.99454511220314,48181.42435650484,2442.6493553650525,2020-07-11,Electronics,1,1592,3
924,34.4981877759124,80981.17160277873,4366.281020943573,2020-07-12,Mobile,1,1591,3
