customer_id,age,annual_income,total_purchases,first_purchase_date,product_category
731,47.93767882646522,69413.3504407037,5103.310911756914,2020-01-01,Mobile
732,30.32440833577452,66267.08009704507,2973.433606330022,2020-01-02,Home Appliance
733,51.12379133571708,74514.50985280669,7480.557916328307,2020-01-03,Mobile
734,19.461245936432395,67420.50542914312,5770.247169714353,2020-01-04,Mobile
735,60.437334559884654,94998.54754855126,2682.5951835003957,2020-01-05,TV
736,52.08896223619564,34592.234789085305,6712.178060317459,2020-01-06,Electronics
737,48.840446014708135,48657.93952134115,9012.536439170459,2020-01-07,Electronics
738,59.74036475918271,48304.92696052017,6019.898452075269,2020-01-08,Home Appliance
739,69.98211666693865,98757.6897993394,2294.2909991300608,2020-01-09,TV
740,60.21555097527195,117765.33431454813,4352.196783068674,2020-01-10,Electronics
741,17.386886530025322,72388.76953656321,6364.1891410998805,2020-01-11,TV
742,25.806345498964475,70779.45692024974,4161.801548941371,2020-01-12,Electronics
743,35.62772133456482,76751.30407782954,2782.063170685114,2020-01-13,TV
744,45.3913657531625,104046.95756520476,7859.976327972947,2020-01-14,Home Appliance
745,52.76488530703685,51816.17164523565,4078.889496479036,2020-01-15,Mobile
746,34.11384280269802,80959.22456836962,9015.026142246848,2020-01-16,Home Appliance
747,47.80150146715617,99379.94074456074,3632.164148918253,2020-01-17,Electronics
748,33.66925601470016,87527.35424849614,3968.281602858842,2020-01-18,Home Appliance
749,35.82723295512078,79739.54041496858,3497.8348751654535,2020-01-19,Mobile
750,23.900083547276665,100026.15231417853,4317.928609888184,2020-01-20,Home Appliance
751,31.151501308336435,7419.192675019076,5728.044539667753,2020-01-21,Electronics
752,24.724730915754996,91946.88298827269,2854.0553573230395,2020-01-22,Electronics
753,30.36190120534001,58648.1079218144,2592.273338553724,2020-01-23,Home Appliance
754,60.80462694911759,29234.177578588577,1888.264673520018,2020-01-24,Mobile
755,30.759016667520854,87780.06498812452,1765.1251718255958,2020-01-25,Home Appliance
756,84.48573097256086,109341.46362907394,2308.2826585761063,2020-01-26,Mobile
757,52.39976851321334,71563.7871343077,3620.326471539484,2020-01-27,TV
758,47.77254185542311,98821.86368007347,5061.278768551699,2020-01-28,Mobile
759,32.1246332972818,115306.95644971613,5586.368355086766,2020-01-29,TV
760,55.50464819113487,107872.8613396012,4955.564457171452,2020-01-30,Home Appliance
761,36.36543260643339,115999.11323428483,8555.127141120278,2020-01-31,Mobile
762,46.83014721968042,93553.18727679731,9760.503524738504,2020-02-01,TV
763,83.40126807403192,76885.84097253982,4087.9295859280064,2020-02-02,TV
764,43.559101504130254,34950.85470257079,2877.7531830207286,2020-02-03,TV
765,62.23909989428513,68848.43779675128,11080.207993439335,2020-02-04,Electronics
766,34.45235362311169,53918.83511709521,7739.945946217322,2020-02-05,Home Appliance
767,44.47517264254557,129273.56793744535,7486.545486912348,2020-02-06,TV
768,71.56200953453265,70602.85468919159,3551.338084180186,2020-02-07,Mobile
769,35.59549413318349,78080.12016961214,6786.45312510183,2020-02-08,TV
770,72.18672836995393,88787.13440101169,4973.563497681425,2020-02-09,Electronics
771,55.616279031832136,76090.06115931134,4508.684072440614,2020-02-10,Home Appliance
772,36.56299836158598,117376.27601076882,4505.111280162548,2020-02-11,Electronics
773,54.48611608583281,59433.7659566387,5846.286864268791,2020-02-12,Electronics
774,59.58831674440095,79865.18638093107,8679.284223934797,2020-02-13,Electronics
775,54.327149433257944,56438.235357548794,11494.315743041676,2020-02-14,Mobile
776,21.446629201643155,41999.43721948235,3846.446956159619,2020-02-15,Home Appliance
777,34.09294236262697,59705.77272736786,5101.821244784637,2020-02-16,Home Appliance
778,41.287220466727426,74074.0800737897,4456.376860746422,2020-02-17,Mobile
779,43.88349856349931,64267.4443870685,5673.260083772891,2020-02-18,Home Appliance
780,54.31008146326017,57689.475503153604,4202.375531937771,2020-02-19,Electronics
781,47.66551501399881,39842.06340820415,10631.970190959533,2020-02-20,Home Appliance
782,24.969834619348482,72922.36068428263,3355.216566454676,2020-02-21,Mobile
783,50.70296776508945,37381.99064922494,3848.9569847079233,2020-02-22,Electronics
784,54.15878617925735,94001.39909224007,3576.303177599465,2020-02-23,Mobile
785,53.396856718965594,77060.99382336259,4356.206454102544,2020-02-24,TV
786,61.21171088331933,38561.21251337673,2394.2071084830327,2020-02-25,Electronics
787,57.50883231823356,67269.77307375341,3608.868376198646,2020-02-26,Electronics
788,51.88770118842655,56196.08986023542,5648.365703096406,2020-02-27,Home Appliance
789,43.94751432812029,82979.3627604795,5629.647054296245,2020-02-28,Electronics
790,20.08558599726013,108511.26115057862,5233.817637976152,2020-02-29,Mobile
791,51.44427328698879,28120.688258856382,8342.077254129515,2020-03-01,Home Appliance
792,48.115315307446664,77875.65197868543,5748.815634121247,2020-03-02,TV
793,49.0736825579306,70996.68011083399,8220.784482953231,2020-03-03,Mobile
794,25.84877136269536,91783.50191126164,11498.196904512723,2020-03-04,TV
795,28.784151893876064,80329.91570594223,6862.716066378384,2020-03-05,TV
796,60.797292799993556,56200.766706529525,2400.1897114467192,2020-03-06,TV
797,44.406672692150174,67023.65160833455,5327.995165341188,2020-03-07,Electronics
798,55.22251046058936,55099.35357991277,4977.897523267182,2020-03-08,Mobile
799,45.42477564195692,101900.17846496496,9008.476505676561,2020-03-09,Mobile
800,45.446342092436176,75532.79121679855,4429.901036358869,2020-03-10,Electronics
801,59.074257089639964,122529.76714382519,3134.7880172974965,2020-03-11,Home Appliance
802,37.25932907673939,73483.47965463449,3709.0143968157367,2020-03-12,TV
803,46.44181165411475,57289.83082723843,2446.485592712211,2020-03-13,Mobile
804,38.06587066942436,37157.14018467932,767.8775976752025,2020-03-14,Electronics
805,38.482556588515266,29921.508093601376,10654.839245037128,2020-03-15,TV
806,40.36241814797041,35396.601424862754,4707.438626999139,2020-03-16,Home Appliance
807,48.33200657450569,81678.16627528709,2565.6192924842117,2020-03-17,Home Appliance
808,37.818770675047844,87718.12558074834,9371.937089204655,2020-03-18,TV
809,63.83634188360281,35470.232449196665,10082.27373554271,2020-03-19,Home Appliance
810,31.58089046670744,97375.95785190289,5055.663543637231,2020-03-20,Mobile
811,42.196925337579614,62923.47370791401,2333.6707888681576,2020-03-21,Mobile
812,38.40403412588738,78669.82529963873,3751.9924077522937,2020-03-22,Mobile
813,66.704668265306,115305.5157063856,4210.0787946859755,2020-03-23,Home Appliance
814,47.94832164767362,97420.98289663829,4780.470672172415,2020-03-24,Mobile
815,60.477668092029525,68286.7338023542,2730.004157273219,2020-03-25,Electronics
816,22.71659440444542,52720.19436461781,7113.726323795216,2020-03-26,Mobile
817,49.00575398803888,21204.614966767374,1435.8032697790045,2020-03-27,Mobile
818,58.34446193435156,57021.16701893949,7628.616964662027,2020-03-28,Home Appliance
819,46.23425983913136,69721.74402930764,8347.861150660594,2020-03-29,Mobile
820,60.98220562598027,50320.511821220396,3928.853076338432,2020-03-30,TV
821,37.24067324849442,71718.57582269238,4529.381700113399,2020-03-31,Electronics
822,66.1402116027837,76921.29707396921,8814.194202671559,2020-04-01,Home Appliance
823,79.48347185428875,69378.60045479804,6255.48983582325,2020-04-02,Electronics
824,39.55742159340512,58749.93547941351,3995.27571837827,2020-04-03,TV
825,38.31746217898842,79216.36679916819,4220.56850432661,2020-04-04,Home Appliance
826,66.80076715676552,86048.51623923522,5861.1370412107735,2020-04-05,Home Appliance
827,68.69358218596068,47740.02306392885,10219.596058027593,2020-04-06,Mobile
828,37.15709959270097,110273.30949365675,4282.092463269295,2020-04-07,Electronics
829,38.69719774356214,72535.29669289346,3937.7919396746315,2020-04-08,TV
830,40.773230867092394,75471.2405736212,4765.04216700519,2020-04-09,TV
831,24.833242334485846,92705.36058141393,4778.142818039079,2020-04-10,Home Appliance
832,31.220220802737025,80830.40328158754,5399.719793847492,2020-04-11,Mobile
833,29.937888498718983,98828.41584783113,4536.1196281636285,2020-04-12,Home Appliance
834,33.483036523438074,82178.1041300456,7831.93893805509,2020-04-13,Home Appliance
835,44.47972668919828,59689.065633989056,3017.3072320356555,2020-04-14,Home Appliance
836,48.51322098804781,84037.58813015254,5670.294689397272,2020-04-15,Home Appliance
837,68.25750739221115,46406.84481698346,5770.901547177973,2020-04-16,TV
838,30.024689388918134,77713.99264441308,3150.404622531695,2020-04-17,TV
839,59.764835977148756,74169.25023388848,5644.809603313059,2020-04-18,Home Appliance
840,41.790167336617365,69797.07856818651,5839.148949365315,2020-04-19,Home Appliance
841,44.25804435521351,71786.56221402674,1086.988855447328,2020-04-20,Mobile
842,55.122292382499054,27953.77386255902,2875.9896927537943,2020-04-21,Home Appliance
843,28.159169676565522,61281.87730647596,9144.931936854799,2020-04-22,TV
844,50.736146192760756,77321.12252852786,3519.321189635709,2020-04-23,Electronics
845,47.49678312319584,78996.409799935,2562.394052366832,2020-04-24,TV
846,52.38676896012224,49308.12147685105,1722.772238639989,2020-04-25,Mobile
847,49.33752965861727,106642.69602161752,2744.0735581956183,2020-04-26,TV
848,81.82950209866341,53345.62879463748,4446.7767202420755,2020-04-27,Electronics
849,35.43390023623026,99236.43001316843,2469.1435824231926,2020-04-28,Home Appliance
850,37.035045674972736,85679.85904679212,6292.382002940855,2020-04-29,Electronics
851,35.65289210362853,58844.31725390493,3122.483434237329,2020-04-30,Home Appliance
852,36.66784321259618,119382.7723152378,5418.495614161645,2020-05-01,Home Appliance
853,35.439193090402235,45159.079206088,8555.366236963138,2020-05-02,TV
854,62.83524796661328,97978.85434025004,8316.535184823357,2020-05-03,TV
855,66.30756371984782,100014.55795107446,5376.319713506399,2020-05-04,TV
856,36.438805593757856,58234.494773083876,2653.7010266034144,2020-05-05,Mobile
857,32.51466640343657,109811.63250160823,4589.701607036173,2020-05-06,TV
858,52.07123334579606,68748.83713502617,5456.429639078617,2020-05-07,Mobile
859,36.716654335785435,82217.34073199643,12466.507681125535,2020-05-08,TV
860,54.493977266332664,81508.04596928052,1713.4558835533173,2020-05-09,Home Appliance
861,48.0438453127695,71642.2814632363,4597.279345973182,2020-05-10,Mobile
862,22.263838275041522,95270.20682899456,6191.668498867967,2020-05-11,Electronics
863,68.21257801995093,94837.21801380532,4937.627349875999,2020-05-12,Mobile
864,71.93816509643283,31286.70066904548,5187.823004529242,2020-05-13,Mobile
865,35.80816964273421,107608.50607195382,3215.336436365876,2020-05-14,Electronics
866,39.18447660096024,33437.70029910814,7058.276705448626,2020-05-15,Mobile
867,49.287980860873574,100813.65510854142,4779.159114430039,2020-05-16,Home Appliance
868,50.01685184980538,103167.62842068958,5179.222382637081,2020-05-17,TV
869,54.878164090092454,47725.839244620045,7393.436994769237,2020-05-18,Electronics
870,75.15306808149525,64729.64280113538,4053.0788654117896,2020-05-19,TV
871,42.34579158758926,47357.38328785161,8113.361051467768,2020-05-20,Home Appliance
872,33.02554133192319,69626.97424278162,2425.5819749245984,2020-05-21,Electronics
873,24.31021157978209,67299.14289535648,5314.415163449604,2020-05-22,TV
874,34.036049400871214,94491.5133067335,3117.5723936295726,2020-05-23,TV
875,44.503095406893046,107757.71865299021,2721.506068744421,2020-05-24,Home Appliance
876,71.91836795276681,109892.09526974891,10165.823843565637,2020-05-25,TV
877,37.235830514457426,60945.79933554245,2492.047699542601,2020-05-26,Home Appliance
878,48.35681927458348,69769.45315638681,4822.290926959128,2020-05-27,Mobile
879,44.753656558908716,32914.045194476246,2392.9858573897345,2020-05-28,Home Appliance
880,62.82589910172126,54853.24833759528,7889.319507077837,2020-05-29,Mobile
881,82.90398638810433,99121.29082743643,3861.978853771287,2020-05-30,Electronics
882,37.03696840619519,115389.5705887058,7376.015788743159,2020-05-31,TV
883,37.658408362226666,44141.278203001944,6097.151071431976,2020-06-01,Home Appliance
884,60.66241315603608,60188.39352117764,11621.60491828999,2020-06-02,Home Appliance
885,55.22837234439467,74339.85607602683,2144.7696024201564,2020-06-03,TV
886,72.7006098860405,82004.02897049017,2863.9384713111085,2020-06-04,TV
887,53.75892277988946,54759.912001958844,7197.943525952893,2020-06-05,Electronics
888,39.610618638194104,85601.52611160224,5431.13845695585,2020-06-06,Electronics
889,53.85982246038464,63154.0163232271,4192.308455090155,2020-06-07,Home Appliance
890,61.63055370874362,74638.69322804302,10643.007560020069,2020-06-08,Electronics
891,57.30723271796046,88657.10620009249,4668.141879621835,2020-06-09,Mobile
892,52.609110466609465,75160.55674527344,3176.5837906012157,2020-06-10,Electronics
893,61.00012034383731,64090.35273683578,7415.968197137553,2020-06-11,Electronics
894,62.53943385668509,72259.75490185423,4740.560906324854,2020-06-12,Home Appliance
895,65.7323848655629,72790.92601986662,4911.41728799395,2020-06-13,Mobile
896,54.73064831384464,65749.7242529468,6329.124979064089,2020-06-14,Electronics
897,42.493228795247184,68530.09843332245,6440.36013434256,2020-06-15,Mobile
898,47.20070529649984,114966.17926261792,2844.598468570226,2020-06-16,Mobile
899,63.09763449762535,89022.98619853097,4079.342835799996,2020-06-17,Mobile
900,32.74596493519146,67612.992049271,2284.8369882745537,2020-06-18,TV
901,50.53009963309352,92423.8601127684,5467.873853013113,2020-06-19,TV
902,39.09991781508959,66654.51275609975,10084.00069835536,2020-06-20,TV
903,45.431172344022265,104328.11593966604,2903.8826295027407,2020-06-21,TV
904,64.17677793910948,84241.05480495235,2064.2868957204537,2020-06-22,Home Appliance
905,47.86648602029855,72317.44639989428,3428.8757194700333,2020-06-23,Electronics
906,45.69654822234223,86192.92314525694,4175.248575155019,2020-06-24,TV
907,24.60215788530121,35728.096198287516,6465.96171574885,2020-06-25,Home Appliance
908,56.193803490408314,46830.81327725487,3971.7447998683715,2020-06-26,Electronics
909,54.68226271711613,45151.874840023615,5512.607320023698,2020-06-27,TV
910,77.4488208495819,78573.57736909267,3673.3807189376857,2020-06-28,Electronics
911,40.38332647570499,118312.87498712729,4283.2787515292175,2020-06-29,TV
912,48.287254914959085,130782.50365481581,3124.800090264676,2020-06-30,Home Appliance
913,48.74075525566133,90951.27753601893,2650.0459559706674,2020-07-01,Mobile
914,68.66179919645211,87521.11187361143,6570.390685963469,2020-07-02,Mobile
915,43.57056701419572,29973.556646181525,3795.911545215856,2020-07-03,Electronics
916,49.185322886555085,61433.15500664945,5694.937670577404,2020-07-04,Home Appliance
917,54.11844764574809,55305.40620229403,3100.635541904382,2020-07-05,Mobile
918,47.79913684734537,59478.8100437221,4682.191110685234,2020-07-06,TV
919,38.30349578174208,70796.40453538026,1454.758809781824,2020-07-07,Mobile
920,47.911349893474615,63197.73555757182,3931.3022073063435,2020-07-08,Electronics
921,61.104476247896585,25517.504740605305,3263.9220686991075,2020-07-09,Electronics
922,29.602270508834096,93697.75640293835,7746.566254332336,2020-07-10,Home Appliance
923,46.99454511220314,48181.42435650484,2442.6493553650525,2020-07-11,Electronics
924,34.4981877759124,80981.17160277873,4366.281020943573,2020-07-12,Mobile
925,62.92569943387264,126852.06674374934,5437.2173465313645,2020-07-13,Mobile
926,22.15219642824338,52015.38521033942,7262.514917734176,2020-07-14,Mobile
927,36.61617229092617,11742.811931341756,6816.108261903336,2020-07-15,Mobile
928,50.658178125967815,67849.89445299724,4528.313539038331,2020-07-16,Home Appliance
929,68.4828604385151,102523.99087496428,4825.869557519121,2020-07-17,TV
930,44.01374608390518,123958.68635551484,7743.454300373096,2020-07-18,TV
931,36.67200709960203,44261.260138689584,4488.141375953335,2020-07-19,Home Appliance
932,73.21735604160885,87417.48058091305,5063.433137629793,2020-07-20,Electronics
933,23.27979149375634,63367.23858049867,7857.57358271664,2020-07-21,TV
934,12.017910650698774,72351.29114239661,12357.168433244016,2020-07-22,Electronics
935,51.60021675079999,141108.58367542585,5262.333614087522,2020-07-23,TV
936,37.46918663471083,37425.74179012117,5916.279660610935,2020-07-24,Electronics
937,29.6815077430393,81343.49153736433,6725.17088195221,2020-07-25,Home Appliance
938,55.6253467094903,86692.32929413582,7823.928515812679,2020-07-26,Mobile
939,48.65701070656798,102144.65812348368,7343.787219046128,2020-07-27,Electronics
940,36.538820538949075,77449.57883677239,3537.314196709057,2020-07-28,Mobile
941,25.795434019936582,82701.26348760255,5422.687782427308,2020-07-29,Electronics
942,58.08685992420217,65208.78581445522,7366.618317172436,2020-07-30,Electronics
943,54.753017669379915,81728.17353112769,8560.59422861629,2020-07-31,Electronics
944,43.51236204330926,66420.19311256474,4369.942842131137,2020-08-01,Electronics
945,72.69955494071499,90539.29724640127,5363.2268822197075,2020-08-02,Electronics
946,28.948728505107713,65759.74159890915,5644.007506181721,2020-08-03,Mobile
947,22.117122436128916,84427.50984755467,4752.401772582768,2020-08-04,Electronics
948,34.62137895178133,74268.42965787555,5300.418542022703,2020-08-05,Mobile
949,44.31620975466753,103151.2562693042,1409.4345780364872,2020-08-06,Home Appliance
950,48.65009173984038,73715.15691028784,15763.237154256656,2020-08-07,TV
951,41.38145913215505,30674.188294827967,4285.564042754015,2020-08-08,Electronics
952,50.28083094771445,106548.03751784979,4440.701057554852,2020-08-09,TV
953,26.22690863714334,52356.69247843453,1947.1467078104354,2020-08-10,Mobile
954,66.65646906109889,58655.8415337795,1773.6318237749324,2020-08-11,Home Appliance
955,43.76773232411147,60108.4676489127,5824.433906612269,2020-08-12,Home Appliance
956,61.75943747382192,109360.95232927043,7380.097139516074,2020-08-13,Home Appliance
957,50.14088019566556,21608.14465053261,6776.414987517256,2020-08-14,TV
958,51.85129828730676,153443.71334149985,3096.4551810914754,2020-08-15,Mobile
959,53.546509203483055,101401.4202266513,6598.386625954612,2020-08-16,Electronics
960,51.715628400259725,80580.97285322899,4407.927930471739,2020-08-17,Electronics
961,54.64084139801316,73627.64998459283,3911.0210514756423,2020-08-18,Mobile
962,64.93728795198646,82138.85187144142,2318.295864110228,2020-08-19,TV
963,47.94781754552205,88028.06070948346,3286.777625377067,2020-08-20,Electronics
964,55.63505636382769,91130.38964875143,5885.766088009331,2020-08-21,Mobile
965,43.6539645856916,88890.11165008621,5396.634788124117,2020-08-22,Electronics
966,66.6017582317421,77239.51703138123,5039.2134221541455,2020-08-23,Home Appliance
967,34.85411546911095,70066.53949231685,1366.63155679318,2020-08-24,Electronics
968,72.01410649366224,71218.1679086622,5062.9357710275535,2020-08-25,TV
969,44.39763074033485,70127.29299118297,3511.906531408824,2020-08-26,Mobile
970,23.538373468229278,103344.25242167662,5414.3334659187,2020-08-27,TV
971,46.92156622366184,89838.91805702154,7930.035914144687,2020-08-28,Mobile
972,34.78422513787679,1490.2841333929973,3763.815361780711,2020-08-29,Home Appliance
973,57.60965323483086,91397.51941324402,4893.704021685299,2020-08-30,Mobile
974,35.210640310464136,79868.40486796937,10614.078512873275,2020-08-31,Electronics
975,38.307248501778304,74532.28108885257,5291.837807599839,2020-09-01,Electronics
976,16.656889035817034,65287.03867277785,4618.703832341434,2020-09-02,Home Appliance
977,38.21540521126385,103102.81799965035,3121.47211862544,2020-09-03,Mobile
978,8.64181010056565,98688.16155307145,6680.651483684686,2020-09-04,Home Appliance
979,21.24145764771415,55678.05830440977,2860.8394551472143,2020-09-05,Electronics
980,56.40621984216446,85176.30717811338,8086.91618794145,2020-09-06,TV
981,56.787002379762484,50708.58163646785,6254.900474266661,2020-09-07,Home Appliance
982,51.38186342677447,40509.54588027674,3571.2301371714248,2020-09-08,TV
983,30.495357853061805,59332.06938525087,3172.990237755338,2020-09-09,TV
984,44.2843296578703,96559.83680956897,3210.3859583107114,2020-09-10,Mobile
985,44.945961913641476,98828.12613440216,1791.0382966874465,2020-09-11,Home Appliance
986,27.624529662111858,87827.13550243233,5761.229645641566,2020-09-12,TV
987,67.55097452650726,93127.39467119993,1465.6009718969647,2020-09-13,TV
988,58.16043435863507,87904.45717787396,4483.193278752462,2020-09-14,Mobile
989,41.68553739255504,58962.96011942619,4349.411203286533,2020-09-15,Mobile
990,45.40328758491796,85798.06361684852,3995.901177585691,2020-09-16,Electronics
991,48.125742119213285,95010.23813069206,5743.41683530305,2020-09-17,TV
992,14.373976973635642,93857.28324533935,3575.5133080779246,2020-09-18,Electronics
993,41.29233926219105,104722.83428686607,5068.836571037183,2020-09-19,TV
994,34.77023628003302,92707.5961800266,8086.199708922436,2020-09-20,Electronics
995,29.975699851576266,83786.20518853958,6050.9126163994815,2020-09-21,Mobile
996,40.78349560671067,101753.75595791069,3831.243415842245,2020-09-22,Home Appliance
997,71.96529790274283,74336.9685187735,4683.710518713922,2020-09-23,Mobile
998,54.61264291900515,52953.13371930705,3998.0153779000602,2020-09-24,Electronics
999,36.432315153258045,70923.3259014059,4320.587978151483,2020-09-25,Electronics
1000,53.58874172034238,56377.433879838776,5139.998779086845,2020-09-26,Home Appliance
